"","Sample.1.NI.Sample1","Sample.2.NI.Sample1","Sample.3.d3.pi.Sample1","Sample.4.d3.pi.Sample1","Sample.5.ECM.Sample1","Sample.6.ECM.Sample1","Sample 1
ECM
Sample2","Sample 2
ECM
Sample2","Sample 3
NI
Sample2","Sample 4
NI
Sample2","Sample 5
d3 pi
Sample2","Sample 6
d3 pi
Sample2"
"Q07456",-0.14475451897841,-0.0334818714165572,-0.0064954887466242,0.116110833311806,-0.152920258933782,0.221541304763568,0.407045796896165,-0.676433215257823,0.0415943439337614,-0.0180142267276184,0.173619547931871,0.0721877532236439
"Q07968",0.19694887853559,0.0398697649997617,0.0656588449847679,0.193685543866369,-0.394432708914086,-0.101730323472402,-0.279201010689745,-0.36484339441163,0.241990001616377,0.452416990152681,0.0848171390682828,-0.135179725735966
"Q08857",-0.121538737387435,-0.17735411059331,-0.46698991936419,-0.357815648717442,0.552821769210337,0.57087664685204,-0.263489300655406,1.47167434057284,-0.762096228208053,0.0174051761904281,-0.54077178463602,0.077277796736213
"Q08879",0.285647398883458,0.157939376984973,0.170243250040774,0.16320968738491,-0.450551121851821,-0.326488591442296,-0.0488668501906977,-0.0621367986980967,-0.0155139751582434,-0.0473663925537631,0.29979693625338,-0.12591291965258
"Q3TTY5",1.01507437852115,0.105304918331707,-0.434776245515127,-0.335137879577565,-0.0779947198667532,-0.272470451893415,-0.13886404291904,0.101800720830183,0.378757727976835,0.0179663446452176,-0.664596400783818,0.304935650250624
"Q3UV17",1.18982701709004,0.137495092451902,-0.589461884707972,-0.261959534117413,-0.0565591963496415,-0.41934149436691,-0.0837762198776462,0.297265203930117,0.449894400223047,0.000416442061822231,-1.09204542538021,0.428245599042868
"Q3UV17, Q6IFZ9, Q6IME9, Q6NXH9, Q9R0H5",0.688084005835879,0.0561495427683312,-0.483846466137951,-0.244176818482021,0.166669156825999,-0.182879420810238,0.191224462827224,0.0178149577044153,0.226118915380737,0.0176067658530976,-0.512723041947088,0.0599579401816155
"Q3UZ09, Q8CFG9, Q8CG16",-0.526088668703992,-0.0320439471369016,0.153805392499983,0.180250759987942,0.203958581491005,0.0201178818619625,-0.28280324739473,0.519178102932194,0.0105922594769265,0.148363999643316,0.00653131414385122,-0.401862428801557
"Q571I9",0.124022104805441,-0.324092596001046,-0.202115234311136,-0.574427749113096,0.94258698685618,0.0340264877636565,NA,NA,NA,NA,NA,NA
"Q5DTK1",-0.479306577973322,-0.741500060165525,1.84654360658897,-1.20303674377543,0.262802312096219,0.314497463229093,NA,NA,NA,NA,NA,NA
"Q5HZG4",0.438326959986744,0.115739220940412,-0.0165136031787583,-0.0550126332382224,-0.304148842841393,-0.178391101668783,NA,NA,NA,NA,NA,NA
"Q5I2A0, Q91WP6",-0.363614113373099,0.0082922864018582,0.0331629444207184,0.135032936793731,0.0256830767117906,0.161442869045002,0.22345573955039,-0.45342508194998,0.238437852009337,0.0135792752182002,0.128214323686754,-0.1502621085147
"Q5SUA5, Q5SYD0",-0.0433862425918417,-0.0983100763175511,-0.179172202954621,-0.132823714973753,0.28477158863261,0.168920648205157,NA,NA,NA,NA,NA,NA
"Q60590",-0.228330813462819,-0.117134744106405,-0.223670124415203,-0.117465958167644,0.40317991000525,0.28342173014682,0.869773234044608,0.0595535085722871,-0.225947454649786,-0.407586207668282,-0.083102761256276,-0.212690319042549
"Q60605",0.149211437805714,-0.523341865365757,-0.148034394172893,-0.351993065022374,0.45312135555728,0.421036531198031,-0.131321982647889,0.606264349560474,-0.121929935932101,0.179933620834393,-0.225075728817647,-0.307870322997229
"Q60790",0.0318581828833988,0.025068434860243,0.0656513513634298,-0.043338547397509,-0.0156649224415784,-0.0635744992679843,-0.166599041363211,0.64968403483325,-0.0388942193583839,-0.0531565634493911,-0.322476953099275,-0.0685572575629885
"Q60949",-0.234009194636102,-0.060815420689651,-0.167910771941975,-0.119785533604949,0.534012346676723,0.0485085741959526,NA,NA,NA,NA,NA,NA
"Q60963",-0.0819288528162012,-0.034731001155162,-0.0643512491715192,-0.00547803167068217,0.0750466294991678,0.111442505314397,0.335457057858397,-0.24703134230343,-0.0203554954635328,-0.0665876465960418,0.00576488036181422,-0.00724745385720649
"Q60994",0.0426638122544754,0.175474717908237,0.263457375437393,0.167524793137069,-0.291300037340507,-0.357820661396666,0.215908588376723,-0.196167941676895,0.124574277290305,-0.205509421758902,0.282335075483323,-0.221140577714553
"Q61129",0.102578497793028,0.188535687167054,0.200612979901779,0.33010836534473,-0.468789602418411,-0.353045927788179,0.052696192371279,-0.599226284677484,0.166657136868729,-0.0450016123979897,0.280473689402111,0.144400878433354
"Q61147",-0.180178747052897,-0.0879726601982562,-0.114442594242642,-0.111096946062701,0.281137940105991,0.212553007450504,0.91562067570657,-0.40075693635452,-0.0352263965163311,-0.286775250711774,-0.101087522439918,-0.0917745696840258
"Q61171",-0.429907811183885,-0.503136716272469,-0.521670124530488,-0.593732084812089,0.918969902762078,1.12947683403685,0.168189083012642,2.01421455939515,-1.2714171063383,-0.236046723016649,-0.432079003826907,-0.242860809225935
"Q61207",0.208535600888286,-0.0910253777236463,-0.142615903086581,-0.055782499969002,0.0966230676151216,-0.0157348877241787,NA,NA,NA,NA,NA,NA
"Q61233",0.0313007704082642,-0.201324909134643,-0.294664870816939,-0.347065593152372,0.368476478546926,0.443278124148764,-0.00435925681219196,1.15981770685004,-0.463800676998405,-0.0579883833886519,-0.367366258046703,-0.266303131604089
